"HAULJOIN","VESSEL","CRUISE","HAUL","STATIONID","GEAR","HAUL_TYPE","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS"
-23948,162,202401,235,"M-27",44,20,68560,1,NA,47.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,40.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,46.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,42.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,44.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,44.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,49.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,43.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,44.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,49.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,48.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,48.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,48.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,48.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,62.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,43.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,48.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,50.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,49.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,44.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,48.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,45.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,42.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,51.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,53.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,45.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,46.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,47.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,1,NA,55.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,50.1,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,49.9,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,54,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,43.5,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,47.9,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,51.3,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,44.2,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,47.8,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,49.9,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,33.2,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,48.8,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,54.2,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,44.7,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,40.7,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,33.9,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,36.2,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,44.2,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,47.9,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,49.2,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,49.8,2,0,0,0,NA,NA,NA,NA,NA,1.81944,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,120,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,124.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,117.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,95.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,94.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,110,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,104.6,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,108.8,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,96.9,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,90.9,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,107.9,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,95.5,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,92.3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,97.1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,68580,1,NA,72.5,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,69322,1,18.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,69322,1,148.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23971,162,202401,246,"I-20",44,20,69322,2,136.5,NA,2,2,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68560,1,NA,47.5,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68560,1,NA,33.1,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,67.5,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,57.5,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,51.7,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,68.6,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,68.9,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,56.1,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,67.1,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,51,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,62.8,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,68.4,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,86.2,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,57.4,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,60.6,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,55.8,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,61.1,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,57.9,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,62.4,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,56.5,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,61,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,66.2,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,56,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,64.4,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,56.9,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,66.9,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,56.9,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,68.1,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,63.8,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,48,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,49.1,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,57.4,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,59.9,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,60.6,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,66.2,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,1,NA,59.8,2,NA,NA,NA,NA,NA,NA,NA,NA,4.3686,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,58.4,2,4,1,5,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,58.6,2,4,1,5,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59.4,2,4,1,5,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,57,2,4,1,5,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,55.1,2,4,1,5,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,56.5,2,4,1,4,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,61.1,2,4,1,4,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59.3,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,58.9,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59.4,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,61.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,58.1,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,60,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,54.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,58.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,47.8,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,65.1,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,64.1,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,61.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,56.1,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,44.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,65.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,48.4,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,57.9,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59.2,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,60.9,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,46.5,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,45.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,60.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,60.9,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59.2,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,64,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,56.2,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,62,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,48.2,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,46.9,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,62.2,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,54.5,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59.9,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,59.3,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,61.3,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,61.5,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,45.1,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23972,162,202401,247,"I-21",44,20,68580,2,NA,56.6,2,0,0,0,NA,NA,NA,NA,NA,8.11748,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,73.6,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,69.9,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,66.5,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,70.9,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,78.1,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,72.8,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,76.5,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,74.6,2,4,1,6,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,82.3,2,4,1,6,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,78.9,2,4,1,6,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,76.2,2,4,1,6,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68560,2,NA,73.4,2,4,1,6,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68580,2,NA,62.3,2,4,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68580,2,NA,38.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68580,2,NA,36.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68580,2,NA,42.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68590,1,NA,39.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23948,162,202401,235,"M-27",44,20,68580,1,NA,80.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23949,162,202401,236,"L-27",44,20,68560,1,NA,37.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23949,162,202401,236,"L-27",44,20,68560,1,NA,103.8,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23949,162,202401,236,"L-27",44,20,68560,1,NA,99.1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23949,162,202401,236,"L-27",44,20,68560,1,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23949,162,202401,236,"L-27",44,20,68560,1,NA,43.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,63.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,56.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,59,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,70.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,39.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,57.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,52.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,67.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,63.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,64,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,61.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,48.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,60.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,64.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,47.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23983,162,202401,253,"C-02",44,20,68560,1,NA,59.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23964,162,202401,243,"H-01",44,20,68560,1,NA,76.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23964,162,202401,243,"H-01",44,20,68560,1,NA,67.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23964,162,202401,243,"H-01",44,20,68560,1,NA,72.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23964,162,202401,243,"H-01",44,20,68560,1,NA,52.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23964,162,202401,243,"H-01",44,20,68560,1,NA,35.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23964,162,202401,243,"H-01",44,20,68560,1,NA,76.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
