"HAULJOIN","CRUISE","VESSEL","HAUL","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","SAMPLING_FACTOR","CHELA_HEIGHT","STATIONID"
821858,199501,88,230,68580,1,NA,98,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,85,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,88,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,91,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,98,2,1,NA,"F-05"
821844,199501,88,222,68580,1,NA,84,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,72,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,91,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,95,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,74,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,83,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,82,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,82,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,91,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,92,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,90,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,103,1,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,95,1,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,88,1,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,85,1,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,68,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,69,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,74,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,63,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,57,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,70,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,69,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,63,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,82,3,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,70,4,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,71,4,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,84,4,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,70,4,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,86,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,94,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,92,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,99,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,106,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,86,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,92,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,92,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,83,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,103,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,91,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,85,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,86,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,80,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,93,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,85,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,85,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,94,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,116,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,101,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,97,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,89,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,75,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,92,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,111,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,94,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,95,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,92,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,86,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,100,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,90,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,88,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,80,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,87,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,75,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,85,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,83,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,85,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,85,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,95,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,92,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,96,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,89,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,92,1,2.2361,NA,"F-04"
821851,199501,88,229,68580,1,NA,94,2,1,NA,"F-05"
821844,199501,88,222,68560,1,NA,105,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,111,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,125,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,102,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,114,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,122,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,116,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,95,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,111,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,121,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,119,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,133,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,115,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,129,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,123,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,93,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,100,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,90,4,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,84,2,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,113,2,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,135,2,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,115,2,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,88,2,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,73,2,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,97,2,1,NA,"F-04"
821844,199501,88,222,68560,1,NA,141,1,1,NA,"F-04"
821844,199501,88,222,68560,2,NA,85,4,1,NA,"F-04"
821844,199501,88,222,68560,2,NA,89,4,1,NA,"F-04"
821858,199501,88,230,68580,1,NA,62,3,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,59,3,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,62,3,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,99,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,90,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,80,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,89,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,88,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,103,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,84,1,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,81,4,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,84,4,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,89,4,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,75,4,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,77,4,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,73,4,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,64,2,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,54,2,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,31,2,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,37,2,1,NA,"F-05"
821858,199501,88,230,68560,2,NA,56,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,98,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,97,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,92,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,85,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,93,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,97,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,107,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,99,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,95,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,68,4,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,59,4,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,71,4,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,64,4,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,69,4,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,60,4,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,58,3,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,61,3,1,NA,"F-05"
821893,199501,88,239,69322,1,151,NA,2,1,NA,"G-08"
821893,199501,88,239,68560,1,NA,147,4,1,NA,"G-08"
821893,199501,88,239,68560,1,NA,138,4,1,NA,"G-08"
821858,199501,88,230,68580,1,NA,103,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,89,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,81,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,109,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,86,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,98,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,89,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,83,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,94,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,101,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,97,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,115,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,93,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,88,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,96,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,84,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,99,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,100,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,108,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,85,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,103,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,88,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,90,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,91,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,74,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,93,2,1,NA,"F-05"
821862,199501,88,241,68560,1,NA,109,4,1,NA,"G-08"
821862,199501,88,241,68560,2,NA,105,4,1,NA,"G-08"
821862,199501,88,241,69400,1,103,NA,4,1,NA,"G-08"
821863,199501,88,242,69322,1,137,NA,2,1,NA,"G-08"
821863,199501,88,242,69322,1,144,NA,3,1,NA,"G-08"
821863,199501,88,242,69322,1,148,NA,3,1,NA,"G-08"
821863,199501,88,242,69322,1,137,NA,2,1,NA,"G-08"
821863,199501,88,242,68560,1,NA,147,2,1,NA,"G-08"
821863,199501,88,242,68560,1,NA,163,2,1,NA,"G-08"
821863,199501,88,242,68560,1,NA,134,4,1,NA,"G-08"
821863,199501,88,242,68560,1,NA,110,5,1,NA,"G-08"
821864,199501,88,243,69322,1,154,NA,2,1,NA,"G-08"
821864,199501,88,243,69322,1,154,NA,2,1,NA,"G-08"
821864,199501,88,243,69322,1,156,NA,4,1,NA,"G-08"
821864,199501,88,243,69322,1,143,NA,4,1,NA,"G-08"
821864,199501,88,243,69322,1,135,NA,2,1,NA,"G-08"
821864,199501,88,243,69322,1,133,NA,2,1,NA,"G-08"
821864,199501,88,243,69322,1,138,NA,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,117,5,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,163,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,134,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,143,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,111,3,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,156,1,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,139,1,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,153,1,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,154,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,137,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,144,1,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,133,4,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,137,1,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,109,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,152,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,140,1,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,137,2,1,NA,"G-08"
821864,199501,88,243,68560,1,NA,125,5,1,NA,"G-08"
821864,199501,88,243,68560,2,NA,71,2,1,NA,"G-08"
821864,199501,88,243,68580,2,NA,78,2,1,NA,"G-08"
821865,199501,88,244,69322,1,134,NA,3,1,NA,"G-08"
821858,199501,88,230,68580,1,NA,86,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,100,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,96,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,112,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,105,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,97,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,100,1,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,93,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,110,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,116,2,1,NA,"F-05"
821858,199501,88,230,68580,1,NA,93,2,1,NA,"F-05"
821844,199501,88,222,68580,1,NA,81,2,2.2361,NA,"F-04"
821844,199501,88,222,68580,1,NA,97,2,2.2361,NA,"F-04"
821851,199501,88,229,68580,1,NA,106,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,82,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,84,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,90,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,94,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,113,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,95,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,108,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,105,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,98,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,107,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,100,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,95,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,98,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,89,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,98,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,92,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,102,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,93,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,91,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,98,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,84,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,97,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,98,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,97,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,88,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,89,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,1,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,94,1,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,1,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,94,1,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,89,4,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,78,4,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,93,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,118,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,111,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,114,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,89,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,91,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,102,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,92,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,93,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,91,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,90,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,92,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,107,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,93,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,111,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,100,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,99,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,98,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,98,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,88,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,107,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,108,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,80,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,83,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,88,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,95,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,117,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,88,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,87,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,93,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,93,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,113,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,95,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,100,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,105,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,109,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,97,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,93,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,103,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,87,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,96,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,95,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,83,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,90,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,87,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,94,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,91,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,93,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,94,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,111,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,109,2,1,NA,"F-05"
821851,199501,88,229,68580,1,NA,103,2,1,NA,"F-05"
821845,199501,88,223,68580,1,NA,84,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,112,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,85,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,81,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,95,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,97,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,94,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,84,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,81,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,92,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,82,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,93,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,88,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,82,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,77,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,98,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,93,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,85,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,87,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,97,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,87,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,89,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,94,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,82,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,103,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,97,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,107,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,86,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,83,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,112,1,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,111,1,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,84,1,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,96,1,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,84,1,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,79,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,87,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,100,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,80,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,79,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,87,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,82,2,1,NA,"F-04"
821845,199501,88,223,68580,1,NA,79,2,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,94,2,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,129,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,120,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,110,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,115,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,117,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,127,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,115,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,118,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,101,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,110,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,115,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,117,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,115,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,100,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,86,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,101,4,1,NA,"F-04"
821845,199501,88,223,68560,1,NA,116,4,1,NA,"F-04"
821857,199501,88,236,68560,1,NA,110,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,159,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,127,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,137,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,172,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,161,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,136,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,140,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,130,3,1,NA,"F-08"
821857,199501,88,236,68560,1,NA,129,3,1,NA,"F-08"
821857,199501,88,236,68560,2,NA,106,4,1,NA,"F-08"
821857,199501,88,236,68560,2,NA,103,4,1,NA,"F-08"
821857,199501,88,236,69400,1,97,NA,3,1,NA,"F-08"
821861,199501,88,237,69322,1,159,NA,2,1,NA,"F-08"
821861,199501,88,237,69322,1,149,NA,2,1,NA,"F-08"
821861,199501,88,237,69322,1,166,NA,2,1,NA,"F-08"
821861,199501,88,237,69322,1,156,NA,2,1,NA,"F-08"
821861,199501,88,237,69322,1,154,NA,2,1,NA,"F-08"
821861,199501,88,237,68560,1,NA,174,3,1,NA,"F-08"
821861,199501,88,237,68560,1,NA,133,3,1,NA,"F-08"
821861,199501,88,237,68560,1,NA,106,2,1,NA,"F-08"
821861,199501,88,237,68560,1,NA,142,3,1,NA,"F-08"
821861,199501,88,237,68560,2,NA,103,4,1,NA,"F-08"
821861,199501,88,237,68580,1,NA,108,2,1,NA,"F-08"
821893,199501,88,239,69322,1,142,NA,3,1,NA,"G-08"
821893,199501,88,239,69322,1,155,NA,4,1,NA,"G-08"
821893,199501,88,239,69322,1,152,NA,2,1,NA,"G-08"
821852,199501,88,231,68580,1,NA,103,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,95,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,109,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,95,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,108,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,85,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,93,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,78,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,102,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,90,2,1,NA,"F-05"
821852,199501,88,231,68580,1,NA,96,2,1,NA,"F-05"
