SPECIES_CODE,SEX,WIDTH,LENGTH,SHELL_CONDITION,SAMPLING_FACTOR,VESSEL,HAUL,CRUISE
68580,1,102,,3,2.6506,89,155,199801
68580,1,82,,3,2.6506,89,155,199801
68580,1,72,,3,2.6506,89,155,199801
68580,1,95,,3,2.6506,89,155,199801
68580,1,85,,2,1,89,165,199801
68580,1,116,,2,1,89,165,199801
68580,1,29,,2,1,89,165,199801
68580,1,70,,3,1,89,165,199801
68580,1,25,,2,1,89,165,199801
68580,1,30,,2,1,89,165,199801
68580,1,78,,2,1,89,165,199801
68580,1,101,,2,1,89,165,199801
68580,1,107,,2,1,89,165,199801
68580,1,98,,2,1,89,165,199801
68580,1,96,,2,1,89,165,199801
68580,1,102,,2,1,89,165,199801
68580,1,87,,2,1,89,165,199801
68580,1,92,,2,1,89,165,199801
68580,1,93,,2,1,89,165,199801
68580,1,29,,2,1,89,165,199801
68580,1,90,,2,1,89,165,199801
68580,1,112,,2,1,89,165,199801
68580,1,32,,2,1,89,165,199801
68580,1,80,,2,1,89,165,199801
68580,1,73,,2,1,89,165,199801
68580,1,78,,2,1,89,165,199801
68580,1,110,,2,1,89,165,199801
68580,1,100,,2,1,89,165,199801
68580,1,90,,2,1,89,165,199801
68580,1,79,,2,1,89,165,199801
68580,1,97,,2,1,89,165,199801
68580,1,99,,2,1,89,165,199801
68580,1,98,,2,1,89,165,199801
68580,1,99,,2,1,89,165,199801
68580,1,92,,2,1,89,165,199801
68580,1,102,,2,1,89,165,199801
68580,1,92,,2,1,89,165,199801
68580,1,95,,2,1,89,165,199801
68580,1,85,,2,1,89,165,199801
68580,1,90,,2,1,89,165,199801
68580,1,107,,2,1,89,165,199801
68580,1,100,,2,1,89,165,199801
68580,1,87,,2,1,89,165,199801
68580,1,108,,2,1,89,165,199801
68580,1,87,,2,1,89,165,199801
68580,1,92,,2,1,89,165,199801
68580,1,56,,2,1,89,165,199801
68580,1,97,,2,1,89,165,199801
68580,1,110,,2,1,89,165,199801
68580,1,92,,2,1,89,165,199801
68580,1,94,,2,1,89,165,199801
68580,1,66,,2,1,89,165,199801
68580,1,91,,2,1,89,165,199801
68580,1,73,,2,1,89,165,199801
68580,1,76,,2,1,89,165,199801
68580,1,103,,2,1,89,165,199801
68580,1,29,,2,1,89,165,199801
68580,1,88,,2,1,89,165,199801
68580,1,80,,2,1,89,165,199801
68580,1,76,,2,1,89,165,199801
68580,1,104,,2,1,89,165,199801
68580,1,100,,2,1,89,165,199801
68580,1,86,,2,1,89,165,199801
68580,1,64,,2,1,89,165,199801
68580,1,26,,2,1,89,165,199801
68580,1,27,,2,1,89,165,199801
68580,1,32,,2,1,89,165,199801
68580,1,76,,2,1,89,165,199801
68580,1,82,,2,1,89,165,199801
68580,1,80,,2,1,89,165,199801
68580,1,84,,2,1,89,165,199801
68580,1,89,,2,1,89,165,199801
68580,1,99,,2,1,89,165,199801
68580,1,85,,2,1,89,165,199801
68580,1,86,,2,1,89,165,199801
68580,1,69,,2,1,89,165,199801
68580,2,26,,2,1,89,165,199801
68580,1,81,,2,1,89,165,199801
68580,1,87,,2,1,89,165,199801
68580,1,71,,2,1,89,165,199801
68580,1,88,,2,1,89,165,199801
68580,1,81,,2,1,89,165,199801
68580,1,80,,2,1,89,165,199801
68580,1,83,,2,1,89,165,199801
68580,1,94,,2,1,89,165,199801
68580,1,80,,2,1,89,165,199801
68580,1,90,,2,1,89,165,199801
68580,1,101,,2,1,89,165,199801
68580,1,93,,2,1,89,165,199801
68580,1,95,,2,1,89,165,199801
68580,1,81,,2,1,89,165,199801
68580,1,103,,2,1,89,165,199801
68580,1,102,,2,1,89,165,199801
68580,1,87,,2,1,89,165,199801
68580,1,106,,2,1,89,165,199801
68580,1,84,,2,1,89,165,199801
68580,1,81,,2,1,89,165,199801
68580,1,88,,2,1,89,165,199801
68580,1,96,,2,1,89,165,199801
68580,1,77,,2,1,89,165,199801
68580,1,114,,2,1,89,165,199801
68580,1,87,,2,1,89,165,199801
68580,1,97,,2,1,89,165,199801
68580,1,87,,2,1,89,165,199801
68580,1,97,,2,1,89,165,199801
68580,1,101,,2,1,89,165,199801
68580,1,113,,2,1,89,165,199801
68580,1,64,,2,1,89,165,199801
68580,2,30,,2,1,89,165,199801
68580,1,100,,2,1,89,165,199801
68580,1,99,,2,1,89,165,199801
68580,1,90,,2,1,89,165,199801
68580,1,84,,2,1,89,165,199801
68580,1,104,,2,1,89,165,199801
68580,1,70,,2,1,89,165,199801
68580,2,40,,3,1,89,165,199801
68580,1,76,,2,1,89,165,199801
68580,1,65,,2,1,89,165,199801
68580,1,116,,2,1,89,165,199801
68580,2,11,,2,1,89,165,199801
68580,1,84,,2,1,89,165,199801
68580,1,73,,2,1,89,165,199801
68580,1,96,,2,1,89,165,199801
68580,1,98,,2,1,89,165,199801
68580,1,86,,2,1,89,165,199801
68580,1,104,,2,1,89,165,199801
68580,2,30,,2,1,89,165,199801
68580,1,102,,2,1,89,165,199801
68580,2,44,,3,1,89,165,199801
68580,2,31,,2,1,89,165,199801
68580,2,42,,2,1,89,165,199801
68580,2,29,,2,1,89,165,199801
68580,2,29,,2,1,89,165,199801
68580,2,37,,2,1,89,165,199801
68580,2,29,,2,1,89,165,199801
68580,1,96,,2,1,89,165,199801
68580,1,104,,2,1,89,165,199801
68580,2,48,,3,1,89,165,199801
68580,2,54,,3,1,89,165,199801
68580,2,49,,3,1,89,165,199801
68580,2,49,,3,1,89,165,199801
68580,2,31,,2,1,89,165,199801
68580,2,51,,3,1,89,165,199801
68560,1,80,,2,1,88,401,199801
68560,2,80,,2,1,88,401,199801
68560,2,82,,2,1,88,401,199801
69322,1,,124,2,1,88,401,199801
69322,1,,122,2,1,88,401,199801
69322,1,,124,2,1,88,401,199801
69322,1,,139,2,1,88,401,199801
69322,1,,119,2,1,88,401,199801
69322,1,,168,2,1,88,401,199801
69322,1,,130,2,1,88,401,199801
69322,1,,117,2,1,88,401,199801
69322,1,,66,2,1,89,401,199801
69322,2,,58,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,1,,64,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,80,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,64,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,1,,53,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,76,2,1,89,401,199801
69322,1,,57,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,75,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,1,,78,2,1,89,401,199801
69322,1,,64,2,1,89,401,199801
69322,1,,59,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,1,,76,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,70,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,66,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,58,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,80,2,1,89,401,199801
69322,2,,80,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,65,2,1,89,401,199801
69322,2,,62,2,1,89,401,199801
69322,2,,73,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,73,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,2,,71,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,62,2,1,89,401,199801
69322,2,,77,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,2,,65,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,58,2,1,89,401,199801
69322,2,,76,2,1,89,401,199801
69322,2,,75,2,1,89,401,199801
69322,2,,74,2,1,89,401,199801
69322,2,,85,2,1,89,401,199801
69322,2,,87,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,2,,89,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,98,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,65,2,1,89,401,199801
69322,2,,76,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,62,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,1,,128,2,1,89,401,199801
69322,1,,69,2,1,89,401,199801
69322,1,,73,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,1,,80,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,1,,73,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,66,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,64,2,1,89,401,199801
69322,1,,75,2,1,89,401,199801
69322,1,,120,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,1,,69,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,1,,64,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,2,,62,2,1,89,401,199801
69322,2,,59,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,1,,74,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,1,,78,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,2,,73,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,1,,71,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,1,,70,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,1,,74,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,2,,74,2,1,89,401,199801
69322,2,,62,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,59,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,2,,80,2,1,89,401,199801
69322,1,,83,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,73,2,1,89,401,199801
69322,2,,61,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,75,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,1,,69,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,77,2,1,89,401,199801
69322,1,,64,2,1,89,401,199801
69322,1,,59,2,1,89,401,199801
69322,1,,66,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,1,,58,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,1,,71,2,1,89,401,199801
69322,1,,66,2,1,89,401,199801
69322,1,,126,2,1,89,401,199801
69322,1,,77,2,1,89,401,199801
69322,1,,70,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,80,2,1,89,401,199801
69322,2,,61,2,1,89,401,199801
69322,1,,69,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,59,2,1,89,401,199801
69322,2,,65,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,85,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,2,,71,2,1,89,401,199801
69322,2,,76,2,1,89,401,199801
69322,2,,71,2,1,89,401,199801
69322,2,,76,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,71,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,65,2,1,89,401,199801
69322,2,,62,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,79,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,2,,75,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,2,,57,2,1,89,401,199801
69322,2,,73,2,1,89,401,199801
69322,2,,59,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,2,,57,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,81,2,1,89,401,199801
69322,2,,73,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,74,2,1,89,401,199801
69322,2,,60,2,1,89,401,199801
69322,2,,61,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,2,,65,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,2,,77,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,1,,71,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,71,2,1,89,401,199801
69322,1,,66,2,1,89,401,199801
69322,1,,74,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,2,,61,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,1,,69,2,1,89,401,199801
69322,2,,67,2,1,89,401,199801
69322,2,,78,2,1,89,401,199801
69322,2,,69,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,64,2,1,89,401,199801
69322,2,,68,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,1,,149,3,1,89,401,199801
69322,2,,71,2,1,89,401,199801
69322,1,,145,3,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,86,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,66,2,1,89,401,199801
69322,1,,143,3,1,89,401,199801
69322,2,,76,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,2,,77,2,1,89,401,199801
69322,1,,75,2,1,89,401,199801
69322,1,,83,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,1,,74,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,2,,79,2,1,89,401,199801
69322,1,,151,3,1,89,401,199801
69322,1,,55,2,1,89,401,199801
69322,2,,65,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,71,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,1,,70,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,64,2,1,89,401,199801
69322,1,,113,2,1,89,401,199801
69322,1,,70,2,1,89,401,199801
69322,1,,79,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,1,,60,2,1,89,401,199801
69322,1,,63,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,67,2,1,89,401,199801
69322,1,,71,2,1,89,401,199801
69322,2,,81,2,1,89,401,199801
69322,1,,72,2,1,89,401,199801
69322,1,,73,2,1,89,401,199801
69322,1,,65,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,1,,62,2,1,89,401,199801
69322,2,,65,2,1,89,401,199801
69322,2,,109,2,1,89,401,199801
69322,1,,73,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,2,,58,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,2,,114,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,2,,70,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,2,,71,2,1,89,401,199801
69322,2,,66,2,1,89,401,199801
69322,2,,63,2,1,89,401,199801
69322,2,,61,2,1,89,401,199801
69322,2,,112,2,1,89,401,199801
69322,1,,87,2,1,89,401,199801
69322,1,,71,2,1,89,401,199801
69322,1,,56,2,1,89,401,199801
69322,1,,68,2,1,89,401,199801
69322,2,,72,2,1,89,401,199801
68560,2,80,,2,1,88,402,199801
68560,1,115,,2,1,88,402,199801
68560,1,128,,4,1,88,402,199801
68560,1,132,,2,1,88,402,199801
68580,1,91,,4,1,88,402,199801
69322,2,,67,2,1,88,402,199801
69322,2,,74,2,1,88,402,199801
69322,2,,72,2,1,88,402,199801
69322,1,,68,2,1,88,402,199801
69322,2,,63,2,1,88,402,199801
69322,2,,64,2,1,88,402,199801
69322,2,,73,2,1,88,402,199801
69322,2,,68,2,1,88,402,199801
69322,2,,134,3,1,88,402,199801
69322,2,,66,2,1,88,402,199801
69322,2,,64,2,1,88,402,199801
69322,2,,70,2,1,88,402,199801
69322,1,,74,2,1,88,402,199801
69322,2,,67,2,1,88,402,199801
69322,2,,64,2,1,88,402,199801
69322,2,,71,2,1,88,402,199801
69322,2,,60,2,1,88,402,199801
69322,2,,67,2,1,88,402,199801
69322,2,,71,2,1,88,402,199801
69322,2,,68,2,1,88,402,199801
69322,2,,64,2,1,88,402,199801
69322,2,,69,2,1,88,402,199801
69322,2,,66,2,1,88,402,199801
69322,2,,69,2,1,88,402,199801
69322,2,,62,2,1,88,402,199801
69322,2,,59,2,1,88,402,199801
69322,2,,107,2,1,88,402,199801
69322,2,,69,2,1,88,402,199801
69322,1,,151,4,1,88,402,199801
69322,2,,58,2,1,88,402,199801
69322,2,,72,2,1,88,402,199801
69322,2,,72,2,1,88,402,199801
69322,2,,109,2,1,88,402,199801
69322,2,,70,2,1,88,402,199801
69322,1,,66,2,1,88,402,199801
69322,1,,66,2,1,88,402,199801
69322,1,,71,2,1,88,402,199801
69322,1,,66,2,1,88,402,199801
69322,1,,69,2,1,88,402,199801
69322,1,,62,2,1,88,402,199801
69322,1,,122,2,1,88,402,199801
69322,1,,68,2,1,88,402,199801
69322,1,,64,2,1,88,402,199801
69322,1,,74,2,1,88,402,199801
69322,1,,66,2,1,88,402,199801
69322,1,,64,2,1,88,402,199801
69322,1,,58,2,1,88,402,199801
69322,1,,151,4,1,88,402,199801
69322,1,,72,2,1,88,402,199801
69322,2,,68,2,1,88,402,199801
69322,2,,64,2,1,88,402,199801
69322,1,,77,2,1,88,402,199801
69322,1,,103,2,1,88,402,199801
69322,1,,61,2,1,88,402,199801
69322,1,,64,2,1,88,402,199801
69322,1,,77,2,1,88,402,199801
69322,2,,65,2,1,88,402,199801
69322,1,,68,2,1,88,402,199801
69322,1,,123,3,1,88,402,199801
69322,1,,59,2,1,88,402,199801
69322,1,,71,2,1,88,402,199801
69322,1,,73,2,1,88,402,199801
69322,1,,71,2,1,88,402,199801
69322,1,,72,2,1,88,402,199801
69322,1,,72,2,1,88,402,199801
69322,2,,103,2,1,88,402,199801
69322,1,,67,2,1,88,402,199801
69322,1,,62,2,1,88,402,199801
69322,2,,134,2,1,88,402,199801
69322,2,,132,2,1,88,402,199801
69322,2,,106,2,1,88,402,199801
69322,2,,137,1,1,88,402,199801
69322,2,,121,2,1,88,402,199801
69322,2,,74,2,1,88,402,199801
69322,1,,64,2,1,88,402,199801
69322,1,,65,2,1,88,402,199801
68560,1,119,,5,1,89,402,199801
68580,1,97,,3,1,89,402,199801
69322,1,,65,2,1,89,402,199801
69322,1,,69,2,1,89,402,199801
69322,1,,69,2,1,89,402,199801
69322,1,,81,2,1,89,402,199801
69322,1,,58,2,1,89,402,199801
69322,1,,62,2,1,89,402,199801
69322,1,,72,2,1,89,402,199801
69322,1,,66,2,1,89,402,199801
69322,1,,65,2,1,89,402,199801
69322,2,,62,2,1,89,402,199801
69322,1,,60,2,1,89,402,199801
69322,1,,66,2,1,89,402,199801
69322,1,,59,2,1,89,402,199801
69322,1,,64,2,1,89,402,199801
69322,2,,68,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,2,,63,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,2,,71,2,1,89,402,199801
69322,2,,62,2,1,89,402,199801
69322,2,,77,2,1,89,402,199801
69322,1,,66,2,1,89,402,199801
69322,1,,121,2,1,89,402,199801
69322,2,,70,2,1,89,402,199801
69322,1,,63,2,1,89,402,199801
69322,1,,67,2,1,89,402,199801
69322,1,,69,2,1,89,402,199801
69322,1,,64,2,1,89,402,199801
69322,1,,73,2,1,89,402,199801
69322,1,,70,2,1,89,402,199801
69322,1,,115,2,1,89,402,199801
69322,1,,71,2,1,89,402,199801
69322,1,,67,2,1,89,402,199801
69322,1,,69,2,1,89,402,199801
69322,1,,73,2,1,89,402,199801
69322,1,,70,2,1,89,402,199801
69322,1,,64,2,1,89,402,199801
69322,2,,66,2,1,89,402,199801
69322,1,,72,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,1,,67,2,1,89,402,199801
69322,1,,71,2,1,89,402,199801
69322,1,,73,2,1,89,402,199801
69322,1,,125,2,1,89,402,199801
69322,1,,83,2,1,89,402,199801
69322,2,,68,2,1,89,402,199801
69322,1,,61,2,1,89,402,199801
69322,1,,67,2,1,89,402,199801
69322,1,,67,2,1,89,402,199801
69322,1,,123,2,1,89,402,199801
69322,1,,82,2,1,89,402,199801
69322,2,,68,2,1,89,402,199801
69322,2,,69,2,1,89,402,199801
69322,2,,69,2,1,89,402,199801
69322,2,,82,2,1,89,402,199801
69322,2,,65,2,1,89,402,199801
69322,2,,72,2,1,89,402,199801
69322,2,,69,2,1,89,402,199801
69322,2,,71,2,1,89,402,199801
69322,2,,71,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,2,,68,2,1,89,402,199801
69322,2,,67,2,1,89,402,199801
69322,2,,62,2,1,89,402,199801
69322,2,,72,2,1,89,402,199801
69322,2,,87,2,1,89,402,199801
69322,2,,70,2,1,89,402,199801
69322,2,,71,2,1,89,402,199801
69322,2,,66,2,1,89,402,199801
69322,2,,74,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,2,,78,2,1,89,402,199801
69322,2,,67,2,1,89,402,199801
69322,2,,71,2,1,89,402,199801
69322,2,,60,2,1,89,402,199801
69322,2,,60,2,1,89,402,199801
69322,2,,71,2,1,89,402,199801
69322,2,,65,2,1,89,402,199801
69322,2,,71,2,1,89,402,199801
69322,2,,67,2,1,89,402,199801
69322,2,,73,2,1,89,402,199801
69322,2,,58,2,1,89,402,199801
69322,2,,60,2,1,89,402,199801
69322,2,,69,2,1,89,402,199801
69322,2,,68,2,1,89,402,199801
69322,2,,66,2,1,89,402,199801
69322,2,,58,2,1,89,402,199801
69322,2,,68,2,1,89,402,199801
69322,2,,66,2,1,89,402,199801
69322,2,,68,2,1,89,402,199801
69322,2,,75,2,1,89,402,199801
69322,2,,67,2,1,89,402,199801
69322,2,,75,2,1,89,402,199801
69322,1,,62,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,2,,67,2,1,89,402,199801
69322,2,,57,2,1,89,402,199801
69322,2,,72,2,1,89,402,199801
69322,2,,62,2,1,89,402,199801
69322,2,,63,2,1,89,402,199801
69322,2,,70,2,1,89,402,199801
69322,2,,78,2,1,89,402,199801
69322,2,,67,2,1,89,402,199801
69322,2,,63,2,1,89,402,199801
69322,2,,67,2,1,89,402,199801
69322,1,,65,2,1,89,402,199801
69322,2,,62,2,1,89,402,199801
69322,2,,107,3,1,89,402,199801
69322,2,,120,2,1,89,402,199801
69322,2,,136,3,1,89,402,199801
69322,2,,149,3,1,89,402,199801
69322,2,,104,2,1,89,402,199801
69322,2,,101,2,1,89,402,199801
69322,2,,57,2,1,89,402,199801
69322,1,,72,2,1,89,402,199801
69322,2,,75,2,1,89,402,199801
69322,1,,74,2,1,89,402,199801
69322,2,,75,2,1,89,402,199801
69322,2,,68,2,1,89,402,199801
69322,2,,66,2,1,89,402,199801
69322,2,,75,2,1,89,402,199801
69322,2,,72,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,2,,60,2,1,89,402,199801
69322,2,,62,2,1,89,402,199801
69322,2,,60,2,1,89,402,199801
69322,1,,59,2,1,89,402,199801
69322,1,,65,2,1,89,402,199801
69322,2,,60,2,1,89,402,199801
69322,1,,64,2,1,89,402,199801
69322,1,,56,2,1,89,402,199801
69322,2,,65,2,1,89,402,199801
69322,2,,83,2,1,89,402,199801
69322,2,,77,2,1,89,402,199801
69322,2,,63,2,1,89,402,199801
69322,2,,64,2,1,89,402,199801
69322,2,,65,2,1,89,402,199801
69322,2,,66,2,1,89,402,199801
69322,2,,75,2,1,89,402,199801
69322,2,,57,2,1,89,402,199801
69322,2,,78,2,1,89,402,199801
69322,2,,65,2,1,89,402,199801
69322,2,,72,2,1,89,402,199801
69322,2,,69,2,1,89,402,199801
69322,2,,65,2,1,89,402,199801
69322,2,,82,2,1,89,402,199801
69322,2,,67,2,1,89,402,199801
69322,2,,72,2,1,89,402,199801
69322,2,,106,2,1,89,402,199801
69322,1,,65,2,1,89,402,199801
69322,1,,68,2,1,89,402,199801
69322,1,,67,2,1,89,402,199801
69322,1,,68,2,1,89,402,199801
69322,2,,69,2,1,89,402,199801
69322,1,,59,2,1,89,402,199801
69322,1,,69,2,1,89,402,199801
69322,1,,68,2,1,89,402,199801
69322,1,,65,2,1,89,402,199801
69322,1,,62,2,1,89,402,199801
69322,1,,82,2,1,89,402,199801
69322,1,,58,2,1,89,402,199801
69322,1,,60,2,1,89,402,199801
69322,1,,65,2,1,89,402,199801
69322,1,,58,2,1,89,402,199801
69322,1,,68,2,1,89,402,199801
69322,2,,57,2,1,89,402,199801
69322,1,,73,2,1,89,402,199801
69322,1,,68,2,1,89,402,199801
69322,1,,64,2,1,89,402,199801
